1,2,3,4,5,6,7,8,9,10,11
1,7.9,4.1,0.7,0.3,0.1,,,,,
5.2,1.2,0,0.4,4.7,3.7,,,,,
3.8,0.9,0.1,6.4,0.1,1.5,,,,,
3.7,0.8,18.6,9.8,3,2.7,,,,,
2.2,6.3,4.8,5.5,0.6,2.1,,,,,
0,2,0.4,0.2,0.5,2.5,,,,,
1.2,5.9,0.5,1.5,2.8,0.3,,,,,
5.2,5.1,0,1.6,31.9,1.6,,,,,
6.8,2,0,2.6,5.1,0,,,,,
6.3,4.7,6.9,2.1,18.7,0.2,,,,,
1,3,2,0.9,0,1.1,,,,,
5.1,10.7,2.7,2.4,0,0,,,,,
2.8,5.9,0.1,0.1,0.1,2.3,,,,,
2.9,6.8,2.6,2.3,0,0,,,,,
5.1,0.6,0,0.7,2.2,0,,,,,
2.8,6.5,1.6,1.4,0.7,1.3,,,,,
1.8,0.6,2.2,2.3,4,14,,,,,
0.7,7.9,1.8,2.4,3.2,0.3,,,,,
4.5,0.9,1.3,5.9,5.7,3.3,,,,,
0.4,2,14,2.6,0,3.1,,,,,
5.7,8.1,0.5,2.8,2.2,0,,,,,
2.3,2.2,5.8,1.5,0.2,0.7,,,,,
3,5.6,2.4,0.1,2.4,0.3,,,,,
1.7,0.7,0.5,0,1.3,0.9,,,,,
5.7,1.9,5.2,15.4,0.2,2.7,,,,,
11.4,1.8,1.1,2,2.6,0.2,,,,,
1.3,1.6,1.6,0.1,2.4,0.2,,,,,
10,2.9,0.5,3.2,0.5,0.8,,,,,
4.7,1,3.1,0.1,0,0.4,,,,,
17.5,0,1.8,2.2,0.3,4.4,,,,,
1.6,11.1,3.1,4.9,5,0.2,,,,,
3.4,2.3,2.9,8.1,0.4,7.7,,,,,
0.1,3.8,0.6,6.9,5.5,0,,,,,
2.7,9,1.5,5.4,0,1.2,,,,,
5.9,7.3,0.5,9.7,4.5,1.6,,,,,
7.1,4.2,0.7,6.3,0.1,0,,,,,
3.4,2.4,14.5,0.7,10.2,18.7,,,,,
7.6,1.3,1.6,1.2,0.9,0.7,,,,,
1.3,4.9,3.4,0.4,4.5,4.1,,,,,
2.5,2,5.7,1.2,3.8,0.1,,,,,
7.6,0.6,1,5.4,14.2,7.3,,,,,
3.2,0.1,2.3,0.5,1,0.1,,,,,
2.4,3.4,2.1,1.8,1.2,1.3,,,,,
0.6,4.3,1.3,3,1.2,1.7,,,,,
7.9,0.3,2,25,0,0.8,,,,,
1.7,6.1,10.7,3.1,0.1,0,,,,,
5.7,0.4,4.4,0.4,0.6,0.9,,,,,
0.9,7.1,0.6,2,3.5,0,,,,,
1.9,1.1,2.6,3.4,2.9,0.8,,,,,
7.9,2.9,2.1,8.8,0,0.5,,,,,
9.1,4,0.5,3.7,4.6,0,,,,,
18,6.7,1.2,1.3,1.4,0.1,,,,,
3.8,5,0.5,27.8,3.2,0.2,,,,,
2,4.4,3.8,2.1,2.4,2,,,,,
3.2,0,0.5,2.9,0.2,16.6,,,,,
2.3,4.7,1.7,0.3,6.2,0.3,,,,,
3.4,5.7,5.3,3.7,0,0,,,,,
1.2,14.5,0.4,0.2,3.3,0,,,,,
4.2,4.5,5.1,0.2,0.2,2.8,,,,,
7.3,6.5,2.6,3.6,1.1,0.4,,,,,
6.1,3,3.5,0,4.3,4.3,,,,,
4.1,1.8,0.2,0.1,3.2,2.9,,,,,
5.1,3.2,0.6,2.7,7.4,0,,,,,
1.9,1.1,0,0.1,0,0.4,,,,,
7.5,46.3,0.1,4.7,7.5,0,,,,,
4,4.1,1.3,2.6,0,1.5,,,,,
4.7,4.3,3.2,1.2,0,2.6,,,,,
2.4,3.2,0.3,4,2.8,0.8,,,,,
0.2,3.5,0.5,0,3.2,0.1,,,,,
3,7.5,2,0.4,2.5,3.5,,,,,
1.7,3.1,0.3,0.3,1.2,7.1,,,,,
6.3,3.8,7.6,4.5,3,2.8,,,,,
2.5,10.2,3.1,2.1,0.2,0.1,,,,,
6.1,4.1,4.7,6.7,0.1,2.9,,,,,
4.9,8,4.1,12.3,4.3,0,,,,,
1.4,0.6,4.9,0.9,2.8,0.1,,,,,
0,3.2,0.2,3.1,7.1,2.2,,,,,
21.6,3.8,0.1,0.5,4.9,0,,,,,
9.5,1.1,0.5,1,2.5,3,,,,,
4.2,2.9,3.9,4.3,0,0.3,,,,,
4.9,0.9,2.9,1,0.5,1.2,,,,,
0.4,5,2.4,0.2,1.4,1.6,,,,,
4.7,52.4,1.2,7.1,2.8,0.3,,,,,
3,2.8,2.7,2.2,1.6,0,,,,,
4.3,1.5,2.7,0,6.1,0.7,,,,,
0.8,0.3,0,1.3,1.2,2.2,,,,,
6,0.3,2,2.4,4.8,8.2,,,,,
3.4,4.1,0.3,6.1,4.1,8.4,,,,,
3.3,6.4,3.3,0,4.3,1.9,,,,,
4.9,1.7,12.2,2.2,2.5,0,,,,,
5.7,4.1,2.9,0,0.3,1.3,,,,,
4.3,4.6,3.7,3.4,0,19.4,,,,,
1.2,9.8,3.4,0.5,0.7,6.2,,,,,
11.4,2.6,2,2,0.6,0,,,,,
3.2,0.1,2.2,1.3,0,0.7,,,,,
3.1,5.2,1,3.6,0,3.2,,,,,
0.1,1.9,17.1,7.1,1.2,3.2,,,,,
8.6,5.3,0.6,0.7,0.1,0.7,,,,,
9.9,2.4,0,0.4,3.3,0.5,,,,,
5.7,4.9,9.1,0.3,0,33.6,,,,,
6.9,5.8,3,0.9,2.3,0,,,,,
10.7,1.2,2.7,2.6,5.8,0,,,,,
2,11.6,2.1,0.9,0.4,0.1,,,,,
0.7,4,0.5,8.2,0,0,,,,,
3.4,8.4,2.6,1.4,0,0,,,,,
1.9,7.3,2.1,7.1,2.8,0.1,,,,,
5.8,2.8,0.7,0.6,0.1,0.2,,,,,
2.5,2.3,3.7,4.4,1.6,6.7,,,,,
4.9,9.5,5.8,1.6,0,3.1,,,,,
5.7,1,17.5,0,10.1,0.2,,,,,
2.1,2.8,0.2,1.7,3.1,14,,,,,
2.8,6.4,1.6,6.2,2.8,0,,,,,
7.1,0,4.1,2.2,1.2,2,,,,,
5.7,1.4,1.4,4.8,0.1,0,,,,,
3.8,6.5,6.9,0.8,0.1,7.1,,,,,
4.4,0.5,3.2,2.5,1.9,4.1,,,,,
9.2,1,0.2,0,3.2,3.4,,,,,
3.7,0,0.4,0.6,11.6,11.2,,,,,
3.8,2.4,4,2.9,10.5,0.1,,,,,
10.4,2.5,5.4,0,5.2,0.7,,,,,
3.3,3.8,6.9,0.6,2.9,2.1,,,,,
0.1,3.4,5.8,0.3,5.6,0,,,,,
2.2,1.6,3,1.6,1.4,1.6,,,,,
5.8,4.7,6.4,0.9,9.9,0.2,,,,,
3.3,6.3,7.6,4.7,0.6,2.6,,,,,
2.7,3,6.2,26.4,4.4,0,,,,,
2.8,0.1,0.3,3.5,0.8,0.1,,,,,
11.1,6.4,1.2,3.1,1.1,0,,,,,
3.3,4.5,0,0,0.2,0.6,,,,,
4.4,2.4,6.1,3.9,5.7,3.6,,,,,
9.5,3.4,1.7,4,0,0,,,,,
0.4,2.4,99.7,1.1,0.1,1.2,,,,,
3.3,2.5,3.5,1.4,2.2,1.9,,,,,
4.1,2.6,0,0.2,4.2,3.4,,,,,
4,8.2,1.5,2,0,0,,,,,
6.2,5.7,4.1,3.5,0.1,2.4,,,,,
4.1,1.3,0.8,3.3,0.1,0.1,,,,,
1.8,0.4,3.6,6.1,0.3,6.5,,,,,
2.7,1.1,1.9,0.1,0,0.6,,,,,
5.4,4.7,4.6,8.1,0,1.1,,,,,
0.3,5.4,1.9,1.5,2.8,2.1,,,,,
4.5,5.8,1.7,2.1,0,0.1,,,,,
1.2,5.6,2.1,2.2,0.1,2,,,,,
3.9,12,4.5,3.1,0.4,1.7,,,,,
1.8,0.9,5.5,3.9,1.4,0.3,,,,,
8.4,1.8,6,0,6.1,0.9,,,,,
3.3,0.6,3.4,0.7,8.4,6.3,,,,,
3,9.9,5.1,2.8,0,0.2,,,,,
0.3,5.4,0.6,2.4,1.5,1.2,,,,,
4,5.7,1.2,7.1,0.1,0.2,,,,,
0.8,2.6,0.5,9.1,3.5,0,,,,,
2.2,6.1,8.4,0.1,0.7,0.5,,,,,
4.8,3.9,2.2,0.9,2.8,2.6,,,,,
1.9,4.6,0.4,1.4,1.4,0.4,,,,,
0,3.6,7.5,0.2,4.4,0.2,,,,,
0.3,8.1,4.6,5,0,8.1,,,,,
10.7,2.9,1.2,0.2,0.2,2.7,,,,,
1.8,3.7,9.3,8.2,0,0,,,,,
4.1,4.1,3.7,1,0.7,0,,,,,
1.2,5.2,0.3,5.5,3.2,2.5,,,,,
5.1,7.5,13.2,3.1,0,0,,,,,
3.3,3.9,1.3,2,0.2,8.7,,,,,
3,0.2,3.5,15.7,0.2,6.9,,,,,
11.4,17,3.7,31.2,12.5,1.5,,,,,
0,3,3.2,0.7,1.3,0.1,,,,,
3.1,5.4,3.1,0.8,6.7,0.9,,,,,
5,8,15,0.7,4.9,1.5,,,,,
0.2,10.3,1.7,8.7,5.5,1.1,,,,,
6.5,0.2,1.6,0.3,2.3,0,,,,,
9.4,9.6,5.5,0,0.6,0.6,,,,,
1,0,5.5,1,5.7,0,,,,,
3.1,63.2,4.5,0.9,2.4,5.1,,,,,
1.8,3.5,3.5,6,1.7,5.5,,,,,
3,7.3,2.6,5.4,1.3,0,,,,,
0.6,1.6,1.9,1.5,3,0,,,,,
1.6,7.6,3.4,0.1,0.5,0.1,,,,,
3.5,4.9,2.2,0.4,0.2,0.4,,,,,
2.4,10.7,0.9,6.5,2.5,0.1,,,,,
5.7,0.9,0.2,6.4,0,1.7,,,,,
1.5,6.5,3.8,0.2,0.3,0,,,,,
11.3,0.5,8.5,6.6,0.7,0.1,,,,,
2.3,6.6,0.6,0.3,2.2,0.1,,,,,
4.1,7.9,1.8,8.5,2.5,0.1,,,,,
4.4,4.2,0.4,0.2,4.6,0,,,,,
3.6,4.1,4.4,2.7,99.7,5.3,,,,,
6.1,1.1,0.7,8.9,0.1,2.6,,,,,
1.1,3.4,8.1,0.6,9.3,1,,,,,
4.4,1.9,7.9,0.4,0.7,5.1,,,,,
3.4,7.5,32.3,2.9,0.8,0,,,,,
3.8,0.2,1.8,0.2,0.4,3.4,,,,,
1.7,0.9,12.2,1.4,5.6,1.2,,,,,
0.2,0.3,1.7,4,0,2.9,,,,,
5.5,8.2,2.3,2.7,2.2,0,,,,,
1.3,7.3,1.8,2.4,0.7,0.1,,,,,
2,0.4,3.2,2.4,0.6,0.2,,,,,
4.3,5.8,8.9,0.2,0.1,3.3,,,,,
4.3,1.5,0.3,5.4,2.2,0,,,,,
1.9,3.2,0,0.2,2,2.4,,,,,
4.9,0.2,1.2,6.2,0.4,1.1,,,,,
0.6,2.6,3.4,0,0.5,0,,,,,
2.5,5.1,10.1,0,0.9,5.5,,,,,
0.6,4.8,0.9,3.5,0,1.2,,,,,
3.1,2.8,1.1,0.6,0.1,7.9,,,,,
11,5.2,9.4,0.2,1.9,8.1,,,,,
6.1,6.2,4.1,0.2,0.2,0.1,,,,,
2.2,15.2,1.8,4.6,1.1,0.5,,,,,
6.6,0.8,0.6,5.1,0.8,3.7,,,,,
7.5,8,1.7,0.8,0,0,,,,,
0.9,5.5,0.4,0.3,10,0,,,,,
3.1,2.8,1.2,0.3,1.2,0,,,,,
8.4,0,2,6.9,0.4,0.1,,,,,
0.9,1.4,6.1,0.9,2.5,3.3,,,,,
8.5,4.6,1.8,2.2,0,0,,,,,
0.4,3,6.2,7.1,0,0,,,,,
5.4,4.7,8.8,1.3,2,0,,,,,
2.9,5,0.1,12.6,0,0,,,,,
3.4,5.4,2.2,0.3,0.9,0,,,,,
1.5,18.3,1.5,0.9,2.5,2,,,,,
1.6,3.8,3.9,0,2.8,1.6,,,,,
4.2,3.5,0.4,3.7,3.4,0.3,,,,,
5.2,2.2,1.1,0.3,2,1,,,,,
4.5,7.5,0.4,2.1,0.2,2.7,,,,,
5,14.5,1.1,4.4,2.9,0.2,,,,,
0.2,3,0.9,0.4,0.2,0.3,,,,,
5.7,4.8,3,7.7,0,4.6,,,,,
7.8,4.5,9,5.4,0,5.6,,,,,
1.1,7.9,0.4,2.3,2.6,1.1,,,,,
3.8,0.5,2.4,0.2,1.5,0,,,,,
3.2,2.2,1.7,0.9,0.2,0.2,,,,,
2.5,1.9,3,2.8,3.8,0.2,,,,,
5.4,1,18.8,0,0.8,0.1,,,,,
1.8,3.6,4.4,2.5,9.4,0,,,,,
3.5,1.4,8.8,6.4,0.1,0,,,,,
7.5,2.2,0,2.2,0.4,0,,,,,
2.4,3.6,0,4,1.9,4.9,,,,,
5.4,0.1,6.8,0.7,0,0,,,,,
0.2,0.4,2.2,1.3,0,0,,,,,
11,0.6,5.2,0,1.1,2.1,,,,,
3.8,0.5,4.2,0.5,0.2,3.7,,,,,
13.9,6.7,12.2,1.6,0.7,6.9,,,,,
1.1,3.8,0.8,2.8,1.1,1.2,,,,,
2,4.1,2,0.5,1.2,0.1,,,,,
2.3,3.4,0,1.6,3.9,4.2,,,,,
10.7,4.9,0.7,4.6,6.6,0.1,,,,,
1.9,1,0.6,0,0.3,0.2,,,,,
10.2,7,0.4,0,5.9,0.6,,,,,
3.3,3.5,0.2,0.4,0.2,1.8,,,,,
2.2,4.3,3.2,1.2,1.8,0.8,,,,,
5.7,1.3,0,0.1,0.5,0.1,,,,,
8.6,0.7,1.5,1.9,0,6.7,,,,,
5.1,2.7,2.7,0.8,1.9,0.4,,,,,
12.8,4.6,0,0,0,0.3,,,,,
0.9,3.1,5.7,1.6,0.1,1.1,,,,,
3.8,8.7,8.8,5.4,2.7,0,,,,,
2,0.9,0.3,0.2,0,0.2,,,,,
1.3,3.3,3.7,4.1,3.1,8.1,,,,,
0.1,1.2,0.1,0.4,3.2,0,,,,,
2.7,1.5,0.3,0.3,3.4,0.4,,,,,
2.5,1.7,0.2,1.9,6.6,0,,,,,
6.7,13.8,1,0,0.5,0.1,,,,,
0.2,2.3,0.8,4,0.1,2.3,,,,,
0.4,0.5,0.4,0.1,3.2,5.3,,,,,
1.9,2,3.1,5.1,0.2,4.5,,,,,
3.6,8.1,4.8,1.7,0.5,7,,,,,
2.2,3,5.5,0.4,2.3,0.6,,,,,
1.7,11,1.7,0.5,2.7,0.4,,,,,
13.2,4.1,0.3,2.7,0.1,0.2,,,,,
1.1,14.3,5,0,6.6,0,,,,,
3.8,1.8,2.4,3.2,2.9,0.2,,,,,
5.2,1.6,0.9,0.1,0.8,0,,,,,
1.7,8.2,7.3,1.3,18.3,1.2,,,,,
1,0.3,0.4,5.8,0.2,0,,,,,
4,1.7,5.4,24.9,5.4,0.5,,,,,
4,4.1,9.5,1.6,2.6,1.3,,,,,
0.5,12.1,3.3,3.1,10.1,5.7,,,,,
0.6,2.1,2,2.7,0.1,0.2,,,,,
1.3,2,5.6,0,1.8,0,,,,,
0,1.5,5.6,1.6,7.8,2.7,,,,,
81.7,4.3,9.1,0.4,0.1,0.1,,,,,
5.6,3.1,5,7.5,3.9,1,,,,,
11.4,23.4,2.7,10.6,0,0.5,,,,,
2.4,5.3,8.8,3.4,0.3,3.2,,,,,
4.1,9.5,4,6.5,2,5.9,,,,,
3,5.1,2.7,0.1,3,7.6,,,,,
5.9,4,9.8,2.7,1.4,0.1,,,,,
5.5,2.9,0,0.9,5.2,1,,,,,
1.7,3.9,0,15.6,2.9,1.6,,,,,
1.5,0.7,0.6,0.3,1.5,0,,,,,
2.7,2.2,1.9,2,0.1,0.3,,,,,
4.7,4.1,5.5,5.4,4.9,1.7,,,,,
5.7,2.2,3.8,2.2,5.9,1.2,,,,,
11.1,6.1,0.1,1.4,0.1,4.6,,,,,
3.8,14,2.9,2.2,0,0.2,,,,,
3.5,0.5,4.9,1.3,0,0,,,,,
0.1,3.1,3.7,1.5,0.1,0,,,,,
0.3,8.7,6.1,1.6,0.1,4.1,,,,,
2.8,0.2,3.7,0.5,10.6,0,,,,,
2.8,0.1,0,0,3.8,2.9,,,,,
7.6,4.2,3.4,0.6,6.6,8.2,,,,,
3.4,0.2,12.5,0.1,1.7,0.9,,,,,
7.6,2.7,0.2,1,0.3,2.1,,,,,
2.4,8.5,1.2,3.7,2.4,0.2,,,,,
4.4,5.9,2.6,0,0.1,0.7,,,,,
6,4.8,0.2,0.1,0.1,1.8,,,,,
2.9,1.8,2,1.2,0,0,,,,,
4.5,0.8,7,0.5,14,0.1,,,,,
1.7,0.3,2.7,0.1,5.9,0,,,,,
0.7,5.4,3.5,3.1,0.9,3.1,,,,,
1.3,6.3,2.5,0,0.3,7,,,,,
2.4,0,3.3,1.5,0.7,1.1,,,,,
1.6,0.8,1.8,0.3,1.8,0,,,,,
7.9,5.8,5.4,0,0.5,0,,,,,
3.1,0.9,1.7,7,0.1,0,,,,,
3,0,0.6,2.7,0.1,0,,,,,
5.5,1.6,0.1,0.3,0.4,0.5,,,,,
1.3,12.6,2.6,3.1,0,0.3,,,,,
2.5,1.4,2.3,5.8,0,1.7,,,,,
5.5,3.1,0.6,0,0.3,0,,,,,
6.8,8.3,1.3,3.4,2.8,0.1,,,,,
4,1.7,4.6,0.4,0,6.9,,,,,
3,3.3,4,1.8,4,0,,,,,
1,1.1,0.7,11.6,2.9,2.4,,,,,
3.7,2.5,0.2,0.7,7.9,0.1,,,,,
1.7,11.9,2.9,0.1,0.2,6.9,,,,,
4.5,6,3,4.1,4.1,1.3,,,,,
2.8,1.6,63.2,0.6,0.2,0.2,,,,,
4.7,7,12.3,1,3.9,0,,,,,
3,5.8,1.2,0.4,0.1,0,,,,,
4.1,0.3,0.1,8.2,4.8,0,,,,,
1,6,0.9,0,8.4,0.1,,,,,
0.2,1.2,0.7,0.3,2.6,8.1,,,,,
3.8,0.7,12.5,2,0,0.1,,,,,
4.3,8.5,3.7,1.3,0.7,5.9,,,,,
1.9,4.5,2.4,0.7,0.8,0.1,,,,,
5.6,8.4,0.1,3.4,0,0.1,,,,,
2.7,1.4,0.9,0.3,0,1.4,,,,,
1.9,0,4.1,1.7,4.5,4.6,,,,,
4.4,0.3,2.3,0.1,0,0.3,,,,,
2.2,7.6,4.2,0,1,0,,,,,
7.3,62.5,0,4.4,3.9,2.9,,,,,
6.9,23.1,4.3,0,0.2,0.1,,,,,
3,2.2,1.7,2.5,3,3.5,,,,,
1.6,5.1,1.7,0.4,2,5,,,,,
2.7,3.8,5.1,3.4,0.2,0,,,,,
2.3,5.1,1.3,0.4,0,0,,,,,
3.4,12.7,1,0,0.6,9.5,,,,,
2.6,0.1,1.5,0,4.4,0,,,,,
5.2,3.8,1.8,0.1,0,3.2,,,,,
0.6,5.6,6,1.2,3.3,1.8,,,,,
1,1.3,0,0.7,0.7,0,,,,,
1.7,3.6,2,4.2,0,1.2,,,,,
2.2,2,6.2,3,4.8,0,,,,,
3.4,4.1,0.1,22.7,0.5,0,,,,,
48.6,1.8,4.4,3.7,5.1,3.4,,,,,
0.1,0,5.1,0.9,2.2,0,,,,,
11,0.1,1.7,0,0,1.5,,,,,
4.8,9.2,3.2,1.4,0,0.1,,,,,
3.5,3.5,1.2,5.1,2.6,5.1,,,,,
0.6,7.2,3.7,0.2,0.3,7.5,,,,,
3.8,4.6,1.4,9.8,2.3,1.5,,,,,
6.4,0.1,6,4.2,2.2,0.3,,,,,
8.5,107.4,1.1,0.1,0,0,,,,,
6.4,4.4,2,3,10.5,6.2,,,,,
2,0.1,1.3,0.2,0,0.6,,,,,
2.6,0,0.9,0.4,0.4,5.5,,,,,
3.8,3.9,0.5,1.3,5.3,2.5,,,,,
3.7,1,3,1.1,0.1,0.1,,,,,
1.4,6.8,15.4,5,0,0,,,,,
5.3,0,2,5.3,5.5,0.1,,,,,
3.2,5.4,3.8,3,2.5,0.4,,,,,
1.1,2.6,2.7,4.3,1.2,0.4,,,,,
5.4,4.5,14.8,5.3,3.3,11,,,,,
5.3,0.8,0.1,2.5,2.2,0.1,,,,,
3.7,5.7,3.3,2.2,1.7,6,,,,,
16.9,3,1.5,4.1,1.6,0,,,,,
4.7,0.2,3.2,0.2,9.2,0.5,,,,,
4.2,1.4,1,2.2,0,0,,,,,
0.9,5.2,0.9,2.1,0,18.3,,,,,
5.7,7.8,3.4,2.9,0.4,0.3,,,,,
4.4,4.1,7.5,1.8,1.1,4.6,,,,,
1.4,5.6,1.3,5.2,1.6,0,,,,,
0,1.6,0.6,0.3,3.8,0.1,,,,,
6.7,0,0.1,2.3,0.5,1.2,,,,,
1.7,2.1,4.9,5,4.6,0.1,,,,,
2.9,0.3,1.3,3.9,0.2,1.2,,,,,
63.2,9.4,0.2,4.6,0.6,0,,,,,
4.5,3.7,2.8,0,0,0.1,,,,,
1.2,2.9,1.8,7.8,2,11.6,,,,,
7.3,4.1,0.8,0.5,1.8,2.3,,,,,
2.9,3.8,2.2,0.2,0.6,0.3,,,,,
5.1,2,0.9,2.5,0.7,0.1,,,,,
3.5,1.5,7.5,2,0.9,15,,,,,
6.1,2.9,1.5,0,0.1,0.1,,,,,
6.5,0.2,3.8,1.5,0.1,0,,,,,
6.8,0.5,7.5,0.1,0.1,0.1,,,,,
4,68,1.9,0,1.7,3,,,,,
0,9.6,1.6,3.7,0,4,,,,,
4.3,1.6,0.2,1.5,0.1,0.2,,,,,
4.7,0.1,0,0,0,1.2,,,,,
2.2,6.7,0.4,0.7,17.9,0,,,,,
3.4,2,0.3,0.6,4.1,0.1,,,,,
29.9,7.7,1.7,4.8,1.7,2.4,,,,,
1,2.7,2,0.4,0.1,0.4,,,,,
6,0.2,2.5,2.7,6.2,2.9,,,,,
1.2,6.3,3.4,0.5,3.1,0.4,,,,,
7.6,0,1.1,2.7,0.3,0.7,,,,,
6.4,3.9,1.1,0.1,0.5,0,,,,,
1.1,2.9,4.3,0.2,14.5,0.2,,,,,
4.6,3.8,2.5,0.5,2.5,4.5,,,,,
3.4,2.7,1.8,4.7,1,3.2,,,,,
4,7,1.7,0.1,0,12.1,,,,,
2.2,3.1,3.1,0.7,4.6,0.5,,,,,
1.7,5.7,0.7,3.1,4.9,1.2,,,,,
3.4,4.3,1,2.2,3.9,0.1,,,,,
6.1,5.4,0.7,0.1,0.5,7.2,,,,,
4.1,2.6,0.8,0.5,6.2,11.6,,,,,
0.9,2.2,0.3,0.1,0,1.5,,,,,
4.9,20,5.1,1.6,2.5,1.9,,,,,
4.5,1.9,6.7,1.8,5.7,0,,,,,
1,2.5,2.5,3.6,1.9,0.1,,,,,
3.8,2,5.1,3.5,7.1,3.1,,,,,
3.8,1.6,6.5,1.8,1.3,0,,,,,
4.1,1.4,2.8,1.1,10.2,0.5,,,,,
3,3.1,1.5,5.6,5.6,2.2,,,,,
1,0,0.2,1.7,1.3,5.9,,,,,
1,1.6,2.5,5.6,0.1,13.4,,,,,
3.8,1.6,1,0,0.6,6.2,,,,,
4.9,2.9,6,0.5,0.9,2.6,,,,,
4.7,0.5,3.3,3.7,0,2,,,,,
94.8,0.1,4.7,0.8,1.8,0.1,,,,,
2.8,4.1,4.6,3.5,1.7,0,,,,,
3.8,1.2,3.9,0.1,7.5,0.1,,,,,
4.5,1.8,0.5,5.6,3.9,0.1,,,,,
5.1,5.5,0.3,2.2,0,0.7,,,,,
2.9,6.3,5.2,6.4,0.2,5.4,,,,,
3.8,5.1,6.8,2.1,1.2,0.2,,,,,
1.2,9.1,0,0.1,1.1,7.3,,,,,
3.4,3.8,6.1,0.9,0.4,0.3,,,,,
7.6,11,1.1,0.1,0,1.1,,,,,
2.3,3.7,3.1,1.5,4.4,12.5,,,,,
9.5,3.8,0.3,0.5,0.3,0,,,,,
3.8,3,1.2,0,1,3,,,,,
1,5.4,3.1,7.3,4.8,0.1,,,,,
4.5,1.6,2.6,1.2,1.5,1.4,,,,,
3.7,2.4,4.4,3.7,3.2,0.2,,,,,
2.5,0.6,0,2.9,2.4,0,,,,,
5.7,4.9,0.4,5.4,1.2,0.6,,,,,
0.5,1.6,10,0.7,10.7,0,,,,,
0,0.5,4.8,0,0.6,2.5,,,,,
4.5,1.4,0.3,7.1,0.5,0,,,,,
5.1,5.8,5.5,0.6,0.1,2,,,,,
5.4,1.3,0.4,0.9,2.3,0,,,,,
2.6,0.5,4.2,0.3,0,0.5,,,,,
4.4,2.1,9.4,0,2.2,1.8,,,,,
2,3.1,4,1.6,1.7,4.3,,,,,
1.6,0.1,8.2,0,0,0.7,,,,,
1.5,7.4,4.3,0,3,2.3,,,,,
14.8,8.1,1.4,7.1,1,2.8,,,,,
3.8,0,1.9,1.7,4.1,1,,,,,
3.2,3.7,1.8,0.2,4.8,0.8,,,,,
3,3.7,0.8,0.1,0.4,0.4,,,,,
8.6,2.2,2.4,8.7,3.3,0.5,,,,,
0.4,0.9,3.4,1.3,1,4.1,,,,,
0.9,2,1.2,0.9,3.8,4.4,,,,,
0.9,0.7,1.4,3,0.2,0,,,,,
1.8,3.2,0.4,0.1,1,2.9,,,,,
6,0.7,0.2,0.2,6.9,9.4,,,,,
2.5,3.2,1.7,3.3,5.3,0,,,,,
3.6,4.6,0.8,0.3,6.7,0.9,,,,,
3,3.2,0.4,2.4,0.6,3.3,,,,,
2,3,1,0.1,2,0,,,,,
5.8,1,5.5,0.3,0.4,3.8,,,,,
1.3,0,0,0,3.7,2.9,,,,,
3.6,7,3.3,1.4,0,0,,,,,
2.5,5.3,0,0,0.1,0.6,,,,,
4.8,3.3,1.9,1.6,26.4,0,,,,,
10,0.3,1.3,0.6,5.4,0,,,,,
0.7,2.6,0.7,0.2,0,3.7,,,,,
10.9,3.9,8.1,6,2.3,0,,,,,
3.6,1.8,0.1,1.3,8.5,0.2,,,,,
13.9,10.4,0.4,3.4,1.2,0.2,,,,,
2.2,5.4,2.2,2.1,0,0,,,,,
11.8,2.2,2.8,1.7,0,5.8,,,,,
2.7,2,0.3,2.3,0,0.1,,,,,
5.1,1.1,8.9,2,0.1,0,,,,,
0.2,1.5,2.6,2,1.2,0.3,,,,,
1.9,4.5,3.9,6.8,0.1,2.9,,,,,
22.1,8.7,2.8,3.3,1.2,4.4,,,,,
2.3,0,5.8,8.8,0,0.5,,,,,
2.7,13.4,0.5,6.4,1.6,0.3,,,,,
4.5,4.9,0,0.1,2.3,0,,,,,
1.6,2.8,0.6,0.6,0.1,0,,,,,
3.2,6.3,100,0,0.7,16.3,,,,,
6.3,7.5,1.3,4.7,0,0.2,,,,,
6.3,1.3,5.2,9.2,0.2,0.2,,,,,
2,4.1,5.1,0.2,1.9,4.7,,,,,
4.2,6.9,1.3,11.8,11,3.4,,,,,
1.9,5.3,6.8,0,0.3,0.5,,,,,
0.2,7,0.4,0,0.9,0,,,,,
6.8,4.3,0.5,0.1,0.1,2.7,,,,,
2.6,3.1,1.6,4.7,1.3,0.4,,,,,
3.6,4.1,2.6,0,14.5,1.5,,,,,
6.3,1.2,4.7,0.1,5.9,0.3,,,,,
1.6,15.6,2.5,6.2,0,0,,,,,
5.7,3.2,0.3,1.7,7.3,1.7,,,,,
4.2,9.4,0.9,1.3,16.1,1.5,,,,,
7,7,4.4,0,0.3,6.9,,,,,
2.7,0.3,15,18,1.6,6.2,,,,,
1.9,1.9,2.4,1.5,0.5,4.6,,,,,
2.3,8.1,0.4,0.2,2.2,0.3,,,,,
1.6,0.8,8.5,4,2,0,,,,,
3.6,1.3,0,3.8,3.7,1,,,,,
5.1,6,7.2,2.4,8.7,0.1,,,,,
4.9,0.6,3,8.8,2.4,0.5,,,,,
11,4.8,0.5,0.2,0.3,1.5,,,,,
1.3,6,2.1,4.7,0.6,0.4,,,,,
1.4,1.1,3,1,10.6,0.2,,,,,
2.5,9.2,5.1,2,1.4,3.6,,,,,
4.3,4.5,4.7,10.7,3.3,0.7,,,,,
5.7,5.4,7.5,0,21.4,2.7,,,,,
