r15,r20,r25,r30
96.6844909,63.30825525,43.44155617,31.31052727
326.0283101,228.505415,149.987378,98.55338081
184.3366322,108.6591105,65.11718446,40.32034023
170.4324743,52.31092055,21.14810923,10.52824759
280.3150351,158.7866245,102.8554379,73.0631467
526.1244185,365.8515313,249.4373596,173.9237317
380.9015,242.2412204,157.8779808,107.7951701
545.3286357,412.8025889,299.3973918,217.4925035
629.7756427,385.4887121,218.8574131,123.458135
287.366719,163.3331034,96.08328535,60.4002793
280.312627,169.4176524,110.2207388,77.17444558
384.762173,243.9969297,166.4655434,120.5937594
457.7862683,293.7296017,192.8344063,132.6846182
390.5221453,254.4793182,159.9221735,102.2358555
261.0448212,136.8194702,88.35344183,64.44444057
303.9425129,361.5007969,342.65621,282.4129923
249.6760964,134.7237069,77.13841535,47.97797944
489.4493831,317.1774408,202.7422262,133.085999
275.5699066,156.688033,88.75286554,52.25271378
253.6943763,173.1318466,117.2056851,81.65654438
569.7556395,321.7866114,193.4560449,126.3580585
440.4831912,288.6354844,195.6683574,138.9073032
161.3879079,137.4106734,110.5134953,88.46044168
770.5411417,622.7248621,469.5689103,351.1471921
182.0440423,92.34106548,41.12935288,15.08662858
572.8223739,420.7290615,306.5470142,228.2537534
77.49960533,19.03189393,6.733035364,3.011142103
595.5118423,307.8651052,176.142689,112.2560253
181.1314579,117.9371848,76.34297793,50.74933022
438.8508042,281.2743928,181.6786174,123.0946083
590.6294808,353.9363053,233.2837421,166.2390582
281.768628,126.9882741,78.39916455,55.92807274
493.5497836,306.9420826,201.0247637,139.0593963
98.92104417,57.21242871,35.13396528,22.62553899
428.3536696,289.780781,185.0151193,118.14873
411.8632619,255.1259578,175.4913655,128.9172886
415.5905853,273.3915662,179.8422969,122.7028475
134.8177524,73.52336054,43.1266646,27.84303018
237.9777862,136.2041323,86.011873,59.04962268
208.1621918,172.1902238,132.760941,101.1278562
560.4721698,347.4032602,222.1210664,149.784805
220.5816359,135.1788295,87.76154163,61.1931791
389.6023773,247.7382599,157.3725368,103.0708033
186.6486007,99.65671195,57.94364054,36.90991948
410.6082865,265.4263837,176.541128,123.5919206
149.1324595,104.1716934,70.78961086,48.69320451
324.5927587,186.8890054,114.2133713,75.33165142
165.3882484,72.24608813,34.70620122,17.91110016
513.743241,356.0908216,229.5007661,145.9586733
179.2178285,90.73819643,53.20461373,34.67302928
319.5731777,202.3913037,137.4288786,99.06433451
421.499789,368.5293254,275.0910232,186.1573753
462.141454,398.4035892,320.8921477,253.7949582
284.6286104,195.0682326,133.7168067,94.37612981
137.0023396,103.8273207,76.101058,56.02210918
282.5496598,187.8410726,126.2919231,87.82991542
283.1777239,145.8912077,87.73545987,59.93669605
188.7538882,109.4432724,76.68148867,58.77331775
968.2585753,713.8263767,503.8866975,354.4548209
317.6156463,176.8318359,98.32486002,57.16218106
171.8912869,104.1538038,66.89016848,45.25648551
531.5554469,366.169495,253.34523,180.7970971
315.1239224,165.9603901,107.1981671,77.26403001
348.4404171,245.0703651,174.856949,128.8665304
739.003951,431.7567168,256.2864697,159.7315824
457.1720927,382.1629631,291.327602,215.1494843
499.2808052,262.4977855,153.9246028,100.4534164
421.5422861,251.331524,162.1225629,113.0481825
370.3725882,282.0324276,213.6021149,164.7206976
151.2697976,88.87280421,55.0843932,36.48473642
391.6010213,171.6746899,93.67716552,59.70701914
514.4084784,318.3486872,209.4654006,146.6507298
119.0038241,70.24060774,42.29151082,26.55586069
184.9891907,111.376836,69.71872418,46.38881957
463.601721,313.1781617,211.9627317,148.538203
288.631639,161.7837915,102.7794502,71.41111076
230.8168504,185.2480469,142.7763764,111.1904081
320.1170561,120.1247113,68.52811118,46.57270854
433.6394496,226.861187,132.2597777,84.55126417
188.5432764,111.3092887,68.45704759,44.86238093
224.6359584,120.9987327,75.99263077,53.10981859
298.3612382,218.7869512,158.1497,115.7325224
751.0103764,410.6748654,248.288371,164.0790601
422.7762322,290.2235589,203.4663369,149.0668784
326.0171097,214.890307,152.0283114,114.4470413
45.42855035,24.81725249,12.94638848,6.353150812
419.2047955,278.9278902,191.9933155,138.1544893
168.1592691,77.57575933,51.88841195,39.98745338
189.8555973,111.1894177,67.71154287,44.04933385
335.7970841,205.486159,127.6480914,82.75292294
405.8951559,235.9954489,146.4297049,98.65805735
268.9145453,139.9015232,86.6150936,60.92451772
331.6013903,187.057818,116.7122529,78.35829393
669.4408663,567.8893585,437.1001168,326.8750464
237.2890733,152.5125672,96.98803069,62.7831292
383.3397927,203.3262231,121.8555305,80.52993589
307.337672,150.6540455,88.14263161,58.2927518
195.0483213,113.5259147,71.55943278,48.83369585
478.3207542,275.1403332,174.0222585,121.0797559
390.3943202,275.8952931,198.9333485,148.6318131
524.4848489,346.9134491,225.7974123,150.0827982
528.819312,289.1233522,165.845176,102.8455422
247.1643092,123.1248593,72.40230539,48.57809706
619.8452782,415.8758721,288.5641106,209.1551573
470.5002665,283.9408444,191.116775,139.381925
208.5770361,96.98257954,53.92003652,33.84329159
367.1599434,231.3905133,149.8560969,102.6628307
359.6719157,250.8258602,184.5345623,141.7265298
234.7164937,140.8482369,89.39482911,61.05681446
216.9098971,135.6153199,90.31701907,63.87131304
181.1204915,110.308848,74.38948685,54.25623377
151.853863,77.10894592,41.06333527,23.46606006
339.5135377,209.534595,133.1651317,88.97712675
111.7660084,49.05187509,26.85970463,16.83434424
826.6128078,433.2739599,254.9375404,165.3200688
196.3207724,98.52005559,64.63722357,47.43424731
129.257255,77.75055896,47.78492191,30.74191709
232.8569356,122.9880437,67.82069729,39.76015161
419.8584177,236.1629489,136.6878808,84.08509723
307.7879379,171.5549462,102.3810602,66.06223101
256.9038559,142.8498383,87.3296057,58.41532706
522.1024108,309.2631761,200.1797098,139.7376122
464.7637834,334.717545,225.874315,152.6440236
528.0423413,328.3743388,201.71344,127.2710997
111.3147106,66.9270876,41.64999758,27.34544141
380.4332667,272.7193815,193.7009798,139.8291122
595.1563271,366.4489716,214.8327253,127.8604042
209.5884725,132.4764316,88.18152951,61.4619574
382.9249422,183.8539766,109.1044938,75.30390077
659.3651113,429.7602555,302.2756002,224.5161981
257.3480258,114.8562119,65.70488037,43.56892484
354.1432167,235.417441,161.3309456,117.0051119
307.1675811,184.1263178,118.9498229,83.06227079
502.8546528,401.8846318,304.1212929,226.8256126
227.2583348,137.3164393,86.72230272,57.55589879
64.17674514,27.02055997,11.76921431,5.024306751
767.2360349,364.9227169,202.5681866,128.613109
610.2407136,427.8411383,304.8602277,225.8980037
266.5516613,192.5906589,141.1808981,108.1689927
340.2044719,228.6141336,151.0359892,102.3552933
777.9312905,622.7424867,486.4522915,379.4270006
189.3819184,120.8688614,75.60030784,47.91519263
302.0802595,162.2998037,102.6693425,72.09806886
462.1478073,334.0098427,248.0718509,189.0946752
412.3333698,247.3733587,158.3303937,109.0428439
569.0373958,386.2444719,266.8987181,192.2056955
276.9849359,146.7838123,84.90985669,53.74138798
141.2774591,92.34879317,57.53843664,35.77386452
488.3751983,239.762417,140.5179279,94.36642946
1084.932372,765.2168376,509.8042622,337.2641674
566.9196696,353.2072506,232.726946,162.3863792
354.0993114,202.8966431,123.5109706,79.21837894
284.2862111,187.4131447,125.6683719,88.45550535
393.5419398,256.3889848,174.2716579,125.2831294
228.5389032,155.381882,108.5857454,78.06248975
196.1323436,85.05929526,50.01376047,34.27834211
237.9048387,160.4383471,110.9053479,80.46872801
265.0706704,146.6032616,91.19703644,62.0238123
249.0944214,173.7993471,121.693668,88.61682584
165.8209678,110.5699111,78.30315337,58.03413263
322.567199,145.8689195,80.70473376,51.62419652
257.0045659,139.6130999,76.14501785,43.32239037
79.3885092,46.0914736,26.67891151,16.02127925
375.87478,270.6591488,195.4718952,146.0161207
865.0717293,544.2066539,341.7442066,223.6560521
141.2633152,62.08313745,33.87889068,21.79815682
360.0448167,206.2395001,123.1310841,78.01817175
247.0238024,100.7305084,49.95641368,28.98210066
301.8927907,205.8364143,140.993536,99.53541148
509.9318055,282.7239523,165.1356493,104.2609321
520.9638514,348.1135387,226.6208833,150.5766735
312.4475978,157.4615561,95.00241531,65.40682567
174.3444027,98.46688578,55.14451363,31.47597845
221.9060788,138.5796955,86.81251627,55.86088249
309.3082353,162.6727999,98.77052423,66.21765913
146.2946566,99.85227359,69.79657064,50.68223276
210.7449844,153.968748,111.3037738,81.45835888
225.0461456,128.6748177,81.74176789,57.39876064
150.7640295,80.97170092,47.45486692,30.02637095
491.6845868,303.0683349,192.06066,127.5989036
302.6975127,191.0600749,124.2351272,84.90653793
360.9029425,218.1147109,140.6080672,96.92245224
425.5093731,275.3823029,180.0831726,122.6009975
323.9543679,206.1779209,133.7276201,90.58785325
189.5274717,136.9739201,101.9773531,78.81459533
676.8382791,440.6020355,293.8443784,205.7679429
398.5399872,298.497592,217.6443899,161.2468326
94.57770356,50.92079209,27.95715103,15.89068489
802.9836789,683.0489626,530.2559715,392.9338309
90.98257519,47.44186475,29.30839427,20.62769312
308.7944306,185.2967901,126.0944817,94.16174702
119.9588733,70.47633346,43.64143503,29.03749015
521.6920381,276.9526,161.4528688,101.2201631
73.93074413,25.85117848,12.23851951,6.706429819
242.7585622,130.3504539,69.39679767,38.21332004
352.6944761,191.9758759,104.3553505,59.23003341
170.7508484,93.24447066,51.22061644,29.13307112
522.7220562,340.352969,222.5006339,150.2771327
876.7310225,612.1638086,418.6047485,291.5565844
293.52864,69.84625897,30.83906802,16.93726556
269.8728387,197.1949223,144.9154001,109.7342755
468.7718931,295.8882778,205.9967323,154.3249551
187.6494045,88.4227739,47.30900193,27.95629169
432.0341135,256.068497,161.9535748,110.1987605
133.8994847,98.55058621,75.18638017,59.34304933
382.6478437,219.2239628,138.1498801,94.82521444
49.69145688,30.90241476,19.34728167,12.53947463
-73.32883532,-62.64215248,-51.10659981,-41.53739018
220.7184502,78.03542274,46.46693927,33.51667655
356.7463668,164.378359,90.4565791,57.9302312
533.9777447,287.9397908,154.487599,86.88498763
328.1297097,182.1580646,112.2370345,75.91382761
190.3989456,128.4973409,86.41277615,58.91812741
206.4244491,103.8221247,62.47721472,42.03960241
19.76708959,11.83026103,7.103990716,4.397446193
421.3896679,271.4960609,172.7119003,112.7180711
536.5010474,383.4515972,261.0493268,177.3326702
345.7101781,217.0938514,136.402218,87.75357806
216.3385927,145.651944,99.15761309,70.02878502
385.2520585,149.4379737,86.75536456,61.09688126
268.090972,152.881944,89.39737727,55.4251038
212.3142766,124.5138157,72.21891213,42.97522129
179.1265688,112.5119127,73.88644308,51.61284086
346.1990044,223.0380389,149.2455938,105.6817747
175.0471235,115.9234546,77.27958134,53.18526832
362.9326487,208.7207345,129.9979931,87.68330771
513.0221357,324.0248403,211.0006542,145.7996212
239.5659892,141.3798746,88.78112617,59.38844942
547.7303135,280.9595188,152.3065668,89.64529984
265.3685613,173.7956881,118.3446006,84.45962376
409.0834087,303.8900931,216.4120798,154.0595909
342.6653592,241.191674,168.5527518,121.8582245
144.3528007,81.06768905,45.38603218,26.23126654
192.745765,112.0023026,65.52546393,39.26911591
108.9595765,55.19168974,27.45105192,13.46590716
120.8948029,43.88246326,18.07863303,7.571907376
427.9601252,250.3664835,159.2561909,109.968892
650.6310281,412.0103348,257.4530998,167.2959169
485.4295205,329.942867,215.905859,143.363986
258.3861019,111.0888946,61.56697082,39.91130368
529.413182,305.7932057,186.4128596,122.113672
222.873769,139.8865692,90.81790321,62.33798158
373.9993098,246.9933095,165.4198336,115.7743065
518.7644669,317.6564802,207.4333225,144.1949089
182.1136793,116.4266397,76.72231986,53.48562084
214.5892343,206.1520605,182.1968788,155.0244647
517.1798835,408.7874815,306.9631143,228.3695236
212.5142892,125.5034921,77.14212929,49.77797159
184.4685477,121.691757,76.29764724,47.70776588
440.3183036,172.4447176,106.4563844,77.22967963
108.194818,63.62891884,37.00837605,22.08190429
647.6321247,349.9788952,217.3121817,150.0091694
327.7919134,134.1667989,75.38600096,48.90390608
536.6752898,362.8354732,245.6929638,172.3935595
288.7392288,180.6013835,118.8910221,83.38444484
131.5854947,49.10872573,25.05302739,14.99442687
1016.791314,728.3580814,503.234312,348.3027624
149.5336804,71.09481107,38.16468936,22.6299903
910.729768,474.1152054,305.277752,222.3261539
554.9455996,358.7795925,244.5900707,175.6691243
185.8156895,135.9628082,98.33884735,72.50373497
489.6973427,313.5261345,230.8132564,183.1039817
591.9883441,337.429521,205.3756518,134.9376143
199.4887154,111.4400318,67.41866921,44.8022651
480.9970021,190.8865399,89.96151265,50.54871004
379.6048952,247.6489908,168.7161631,121.7245033
134.5157613,60.56817328,32.65097461,19.92682977
684.1963424,373.6789554,229.0898316,153.8811373
237.3574533,159.2863502,103.5143662,68.20724418
682.0982167,360.6780001,232.7770173,168.369167
426.7577298,139.2640051,74.3814516,49.22354412
409.2133798,228.115486,147.0907853,104.6913911
382.1338624,295.1863929,226.2689427,176.248676
301.7436742,201.7059914,132.3607948,88.18290801
322.2129082,117.7713324,68.01760611,48.12032457
320.5010176,140.1755925,85.82907942,62.28173646
165.5031832,109.1927378,73.10882847,50.96044529
26.1291268,12.21434746,4.587245905,0.695734992
264.1561004,168.8970137,114.0029956,81.59778014
174.3072893,117.6525579,81.72634097,59.12553661
272.34582,178.2527889,119.0860771,82.73528628
348.2545535,208.8427647,140.2143497,101.760709
823.9101924,554.842065,391.6777077,288.1460228
234.7697214,180.1607664,137.0835469,106.3437375
453.8848169,232.1338967,133.54281,85.82440242
189.4732618,130.0058797,91.53717996,67.07887407
570.2854061,416.9414323,292.8665357,205.9490309
294.7028277,208.7447101,153.3696221,116.9083967
446.0620924,216.9705402,130.2876767,88.22811899
220.3432442,153.1757475,105.6130965,74.55110419
146.3831598,90.29319117,57.25222891,37.54246616
226.5489033,140.7850673,87.14492385,55.84734463
227.8020749,140.8397965,94.93234557,68.0399907
236.4124785,98.7869072,51.10358525,30.87522316
94.38856054,64.74390065,41.98797946,27.49204053
292.5486631,209.8016256,144.3013349,99.82113404
622.0057837,409.566986,267.6789476,180.8308407
135.3595782,45.74119938,22.85669758,13.91991775
800.7463571,508.0439187,331.4788891,228.6603531
353.2180185,210.2673417,131.08336,88.37818148
402.8074609,215.1462409,115.4148948,65.33526012
119.3316093,80.11061698,55.18989635,40.16099235
368.9394655,240.8421667,175.5814562,136.1826052
604.0393861,398.6921184,261.2944723,177.4775556
299.6602793,196.6969303,131.5979706,91.83534905
329.7982093,230.387602,157.417585,110.0658779
254.3368722,116.1837982,68.69524271,46.41188492
181.1320015,71.6901754,39.38170861,26.15614187
357.0374616,225.8794635,148.7019297,103.2613974
294.8973525,168.1501339,109.8330185,78.91475473
287.2378873,165.0853,105.4592401,73.03236744
391.0225412,193.8849117,114.4492696,76.46273332
326.7718416,224.1670399,159.121702,118.0883827
198.5957113,86.63320697,52.00808556,36.65458253
452.0706837,302.1384664,218.5253816,168.7545184
199.6146883,131.1039334,89.16845963,63.94697587
254.8752979,137.8555774,74.41117695,41.91145396
115.3221155,58.39635776,36.47210128,25.83912627
778.2859803,537.6900187,367.6555608,259.8531132
-62.49872848,-53.04531665,-42.08480997,-32.63011582
412.111503,185.1687863,101.3867119,64.6045253
436.2968497,182.679051,92.14290966,55.15659332
364.2049719,177.9754496,100.4674685,64.57645262
329.2419559,195.7499617,122.4174173,80.63761258
18.12195435,4.471406367,-1.423642038,-4.030705644
270.4256774,175.0128273,115.748145,79.97455218
262.9698262,180.9363437,125.7817905,91.38074517
618.1314844,510.0954425,399.6743804,311.2840541
186.0972919,101.1799594,60.72906844,39.39656723
241.3121633,70.79347384,31.94393346,18.50695553
115.9115235,54.28675937,24.48338379,9.909811724
452.1520414,229.0281254,143.0396904,102.383172
288.9316933,124.9316622,69.78498988,45.87398671
201.820667,130.8940523,86.5183344,59.71740391
106.8816454,58.27216512,31.61636281,17.3729727
651.9392444,400.1896892,269.5102584,196.282951
485.8766803,321.2947173,215.5379417,150.913711
145.9542358,116.0388555,87.41657595,64.99310483
